ts_r,acc_x_r,acc_y_r,acc_z_r,temp_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,kal_status_r,alpha_r,beta_r,ts_n,acc_x_n,acc_y_n,acc_z_n,temp_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,kal_status_n,alpha_n,beta_n,started,calibrated,monitoring,zone,in_bending_orange_zone,in_bending_red_zone,in_overreach_zone,bending_buzzing,overreach_buzzing,walking,vibrating,static_posture,label,label2
67565,0.837646484,-0.412597656,-0.32421875,3904,9.216308594,-18.92089844,7.202148438,3675,1232,-2856,47,-11186,-13752,67570,0.677734375,0.042236328,-0.608398438,3376,0.671386719,-18.5546875,4.516601563,961,-2971,-1125,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67566,0.921142578,-0.377197266,-0.360107422,3888,4.547119141,-18.12744141,3.326416016,3692,1142,-3273,47,-11202,-13813,67571,0.74609375,0.016845703,-0.789794922,3472,17.94433594,-13.24462891,4.791259766,940,-3018,-1330,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67567,0.951660156,-0.417724609,-0.339599609,3872,7.110595703,-11.07788086,4.180908203,3692,1142,-3273,47,-10979,-13644,67572,0.778564453,-0.138671875,-0.834228516,3520,9.796142578,-6.134033203,-12.20703125,940,-3018,-1330,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67568,0.861816406,-0.421142578,-0.329833984,3904,3.41796875,-10.95581055,-1.373291016,3681,1148,-3151,47,-10979,-13644,67573,0.719970703,-0.036865234,-0.801269531,3472,10.34545898,-2.593994141,-11.77978516,941,-3036,-1437,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67569,0.8515625,-0.431152344,-0.298095703,3904,2.990722656,-2.716064453,-3.90625,3681,1148,-3151,47,-10979,-13644,67574,0.71875,-0.041503906,-0.700683594,3536,1.678466797,3.112792969,-8.941650391,941,-3036,-1437,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67570,0.858398438,-0.402099609,-0.280029297,3872,3.326416016,-6.530761719,-0.9765625,3675,1149,-3189,47,-10979,-13644,67575,0.694824219,-0.011230469,-0.669921875,3488,-0.457763672,6.286621094,-10.4675293,963,-2989,-1405,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67571,0.899414063,-0.418212891,-0.289550781,3872,1.647949219,-8.148193359,1.129150391,3675,1149,-3189,47,-10857,-13461,67576,0.748535156,-0.005859375,-0.667480469,3424,-1.190185547,11.16943359,-10.71166992,963,-2989,-1405,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67572,0.881835938,-0.436035156,-0.339355469,3824,0.183105469,-10.80322266,-0.946044922,3670,1139,-3298,47,-10658,-13199,67577,0.768554688,-0.015625,-0.655517578,3408,-3.753662109,15.25878906,-8.514404297,978,-2892,-1319,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67573,0.914794922,-0.427001953,-0.358886719,3904,-2.258300781,-5.004882813,-1.068115234,3670,1139,-3298,47,-10612,-13148,67578,0.830566406,0.015625,-0.657714844,3472,-1.556396484,13.27514648,-6.195068359,978,-2892,-1319,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67574,0.919433594,-0.430175781,-0.346435547,3840,-1.678466797,-3.387451172,1.861572266,3660,1138,-3344,47,-10612,-13148,67579,0.829101563,0.011474609,-0.660644531,3536,0.427246094,10.65063477,-3.967285156,1008,-2817,-1189,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67575,0.876220703,-0.441650391,-0.3359375,3888,-3.051757813,-2.746582031,1.495361328,3660,1138,-3344,47,-10612,-13148,67580,0.822265625,0.012207031,-0.649902344,3488,1.678466797,7.476806641,-3.784179688,1008,-2817,-1189,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67576,0.866210938,-0.412353516,-0.330322266,3872,-4.8828125,-1.190185547,1.953125,3655,1150,-3349,47,-10612,-13148,67581,0.779052734,0.021972656,-0.642333984,3488,0.823974609,5.187988281,-1.800537109,1028,-2765,-1062,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67577,0.851806641,-0.424316406,-0.341552734,3872,-2.319335938,-1.312255859,2.655029297,3655,1150,-3349,47,-10612,-13148,67582,0.762451172,0.017089844,-0.627441406,3440,-1.495361328,4.760742188,0.213623047,1028,-2765,-1062,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67578,0.856445313,-0.413818359,-0.357177734,3792,-4.241943359,0.305175781,1.098632813,3670,1126,-3401,47,-10814,-13486,67583,0.783203125,0.0078125,-0.628173828,3472,-2.044677734,2.075195313,2.014160156,1039,-2733,-988,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67579,0.880126953,-0.420654297,-0.3515625,3872,-2.685546875,2.105712891,0.9765625,3670,1126,-3401,47,-10901,-13683,67584,0.780273438,0.000244141,-0.632568359,3488,-4.943847656,2.807617188,1.892089844,1039,-2733,-988,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67580,0.881347656,-0.420898438,-0.360351563,3888,-1.831054688,0.305175781,-0.244140625,3665,1118,-3446,47,-10912,-13742,67585,0.806396484,0.004394531,-0.643310547,3440,-5.584716797,1.098632813,2.410888672,1035,-2746,-985,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67581,0.888671875,-0.421875,-0.361083984,3904,-0.579833984,1.46484375,-0.213623047,3665,1118,-3446,47,-10912,-13742,67586,0.808105469,0.011230469,-0.630371094,3440,-3.295898438,1.098632813,2.166748047,1035,-2746,-985,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67582,0.870117188,-0.416259766,-0.351318359,3888,-0.823974609,1.251220703,0.030517578,3664,1124,-3355,47,-10912,-13742,67587,0.777099609,-0.014160156,-0.630126953,3472,-3.448486328,0.152587891,1.190185547,1036,-2751,-983,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67583,0.877685547,-0.408691406,-0.330566406,3936,-0.549316406,-0.396728516,0.091552734,3664,1124,-3355,47,-10912,-13742,67588,0.786132813,0.004394531,-0.625976563,3488,-1.953125,0.061035156,0.183105469,1036,-2751,-983,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67584,0.870849609,-0.414794922,-0.354736328,3968,-0.549316406,-1.495361328,-0.854492188,3674,1084,-3532,47,-10932,-13802,67589,0.802001953,0.010986328,-0.6171875,3584,-2.105712891,-0.946044922,-0.396728516,1031,-2764,-998,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67585,0.881835938,-0.407226563,-0.336425781,3872,3.234863281,2.777099609,-0.885009766,3674,1084,-3532,47,-10951,-13834,67590,0.774902344,-0.006835938,-0.631347656,3488,-2.044677734,-0.9765625,-0.183105469,1031,-2764,-998,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67586,0.869873047,-0.418701172,-0.334960938,3888,1.770019531,1.098632813,-1.007080078,3676,1111,-3444,47,-10947,-13815,67591,0.792480469,0.002197266,-0.631835938,3520,-1.953125,-0.9765625,-0.457763672,1040,-2751,-989,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67587,0.892333984,-0.423583984,-0.321533203,3872,3.112792969,2.197265625,-1.46484375,3676,1111,-3444,47,-10947,-13815,67592,0.801269531,-0.000732422,-0.645019531,3424,-3.967285156,-1.892089844,-0.671386719,1040,-2751,-989,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67588,0.889404297,-0.436767578,-0.356201172,3824,3.295898438,2.563476563,-3.051757813,3671,1127,-3327,47,-10947,-13815,67593,0.842773438,0.014892578,-0.59765625,3472,-0.335693359,-8.392333984,-0.640869141,1037,-2739,-999,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67589,0.959716797,-0.457275391,-0.321044922,3888,7.019042969,7.720947266,0.366210938,3671,1127,-3327,47,-10947,-13815,67594,0.826660156,0.000732422,-0.64453125,3584,-0.854492188,-10.07080078,-1.342773438,1037,-2739,-999,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67590,0.996826172,-0.508544922,-0.332519531,3904,6.408691406,-1.342773438,3.387451172,3679,1098,-3565,47,-10947,-13815,67595,0.885742188,-0.004150391,-0.633056641,3488,-1.434326172,-14.16015625,0.579833984,1034,-2729,-1031,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67591,1.060058594,-0.626220703,-0.400878906,3904,-2.136230469,-7.995605469,5.249023438,3679,1098,-3565,47,-10950,-13803,67596,0.924560547,-0.053222656,-0.678222656,3520,-6.866455078,-22.4609375,1.617431641,1034,-2729,-1031,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67592,1.152832031,-0.665039063,-0.435791016,3872,-1.953125,-15.44189453,10.71166992,3684,1061,-3632,47,-10950,-13803,67597,0.953613281,-0.046142578,-0.731201172,3536,-12.51220703,-32.86743164,-0.640869141,1019,-2741,-1143,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67593,1.000488281,-0.674560547,-0.584960938,3824,-0.213623047,-5.432128906,30.67016602,3684,1061,-3632,47,-10940,-13784,67598,1.004394531,-0.100585938,-0.918457031,3536,-26.18408203,-49.37744141,-2.136230469,1019,-2741,-1143,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67594,1.16796875,-0.580322266,-0.342529297,3872,-0.213623047,7.507324219,40.61889648,3665,958,-3733,47,-10940,-13784,67599,0.908447266,-0.084716797,-0.888183594,3536,-46.14257813,-54.13818359,-6.622314453,995,-2741,-1390,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67595,0.929931641,-0.581054688,-0.392578125,3904,1.525878906,-11.59667969,41.2902832,3665,958,-3733,47,-10940,-13784,67600,0.778564453,-0.031005859,-0.87109375,3424,-61.21826172,-55.08422852,-5.035400391,995,-2741,-1390,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67596,0.913085938,-0.517578125,-0.332519531,3888,-4.211425781,-0.549316406,34.33227539,3644,680,-3775,47,-10940,-13784,67601,0.66015625,0.182128906,-0.886474609,3536,-59.50927734,-41.9921875,-2.044677734,939,-2686,-1792,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67597,0.792480469,-0.480712891,-0.316162109,3904,-11.65771484,-16.8762207,28.77807617,3644,680,-3775,47,-10907,-13714,67602,0.677734375,0.263427734,-0.854980469,3408,-32.74536133,-32.40966797,5.035400391,939,-2686,-1792,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67598,0.762451172,-0.494873047,-0.339355469,3872,-9.918212891,-12.90893555,10.83374023,3600,442,-3613,47,-10770,-13708,67603,0.559570313,0.204833984,-0.852294922,3520,-17.45605469,-28.80859375,9.613037109,853,-2621,-2178,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67599,0.8203125,-0.513427734,-0.329101563,3904,-15.13671875,-22.00317383,7.598876953,3600,442,-3613,47,-10086,-13584,67604,0.533935547,0.1875,-0.792236328,3440,-25.05493164,-22.61352539,9.826660156,853,-2621,-2178,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67600,0.795410156,-0.493164063,-0.353759766,3824,-18.12744141,-31.70776367,-1.800537109,3552,314,-3708,47,-9394,-13253,67605,0.514892578,0.227050781,-0.796875,3584,-22.06420898,-12.81738281,13.27514648,760,-2681,-2445,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67601,0.791748047,-0.472167969,-0.407470703,3888,-17.42553711,-36.49902344,-7.293701172,3552,314,-3708,47,-9394,-13253,67606,0.568359375,0.191650391,-0.794677734,3440,-14.22119141,-7.019042969,15.04516602,760,-2681,-2445,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67602,0.752685547,-0.391845703,-0.424316406,3840,-11.0168457,-29.5715332,-12.17651367,3514,340,-3754,47,-9394,-13253,67607,0.575439453,0.154785156,-0.819580078,3472,-12.90893555,-6.683349609,17.94433594,697,-2766,-2612,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67603,0.753417969,-0.404541016,-0.453125,3840,2.655029297,-28.80859375,-7.690429688,3514,340,-3754,47,-8775,-12794,67608,0.579833984,0.163574219,-0.824707031,3440,-14.16015625,-1.800537109,13.42773438,697,-2766,-2612,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67604,0.685546875,-0.458251953,-0.517089844,3824,2.319335938,-19.74487305,-2.624511719,3493,416,-3973,47,-8619,-12474,67609,0.590576172,0.147460938,-0.851806641,3408,-8.941650391,2.746582031,8.911132813,635,-2891,-2704,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67605,0.783935547,-0.475341797,-0.504150391,3888,3.845214844,-4.516601563,-3.051757813,3493,416,-3973,47,-8635,-12339,67610,0.610595703,0.182617188,-0.850341797,3440,-9.155273438,8.880615234,4.852294922,635,-2891,-2704,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67606,0.76171875,-0.462890625,-0.523193359,3872,-2.471923828,0.732421875,2.532958984,3459,464,-3998,47,-8635,-12339,67611,0.65625,0.179199219,-0.887695313,3536,-0.854492188,13.48876953,4.364013672,595,-2984,-2729,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67607,0.871582031,-0.445556641,-0.541503906,3872,7.110595703,1.403808594,-1.159667969,3459,464,-3998,47,-8635,-12339,67612,0.671386719,0.207763672,-0.922119141,3520,3.265380859,18.43261719,3.814697266,595,-2984,-2729,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67608,0.865722656,-0.500732422,-0.477539063,3840,10.80322266,-2.044677734,0.366210938,3436,507,-3868,47,-8635,-12339,67613,0.643310547,0.190429688,-0.913330078,3408,8.7890625,24.59716797,4.364013672,583,-3045,-2652,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67609,0.822021484,-0.514160156,-0.542724609,3872,16.96777344,-9.765625,-5.37109375,3436,507,-3868,47,-8636,-12224,67614,0.700683594,0.185791016,-0.908203125,3488,13.33618164,33.26416016,2.532958984,583,-3045,-2652,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67610,0.832763672,-0.591552734,-0.492431641,3888,18.73779297,3.234863281,4.058837891,3439,486,-4031,47,-8798,-12347,67615,0.719970703,0.208496094,-0.852294922,3520,18.37158203,38.20800781,0.854492188,582,-3137,-2503,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67611,0.846191406,-0.600830078,-0.445800781,3952,8.453369141,14.9230957,2.593994141,3439,486,-4031,47,-9013,-12591,67616,0.707519531,0.155517578,-0.863525391,3488,20.29418945,40.16113281,-0.274658203,582,-3137,-2503,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67612,0.785644531,-0.569335938,-0.454589844,3904,8.758544922,15.22827148,-3.509521484,3405,533,-3732,47,-9013,-12591,67617,0.727050781,0.128662109,-0.838134766,3488,16.66259766,44.49462891,1.525878906,596,-3240,-2183,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67613,0.817382813,-0.544433594,-0.420410156,3872,4.547119141,22.06420898,-5.462646484,3405,533,-3732,47,-9013,-12591,67618,0.714599609,0.111572266,-0.796142578,3488,16.35742188,50.72021484,4.272460938,596,-3240,-2183,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67614,0.833007813,-0.529541016,-0.414794922,3872,4.089355469,20.32470703,-3.692626953,3399,577,-3468,47,-9013,-12591,67619,0.722900391,0.12109375,-0.760742188,3552,17.24243164,54.50439453,8.941650391,607,-3315,-1832,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67615,0.802246094,-0.507568359,-0.388183594,3872,2.746582031,24.50561523,-6.042480469,3399,577,-3468,47,-9148,-12877,67620,0.718994141,0.061523438,-0.651611328,3536,16.29638672,58.59375,10.95581055,607,-3315,-1832,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67616,0.762695313,-0.455810547,-0.362060547,3904,3.997802734,26.03149414,-11.81030273,3410,603,-3486,47,-9713,-13770,67621,0.718505859,0.04296875,-0.624267578,3520,9.368896484,61.61499023,9.613037109,594,-3421,-1440,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67617,0.72265625,-0.411865234,-0.33203125,3888,2.593994141,29.20532227,-21.66748047,3410,603,-3486,47,-10209,-14420,67622,0.693847656,0.058837891,-0.577148438,3488,9.613037109,64.57519531,8.850097656,594,-3421,-1440,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67618,0.655273438,-0.365234375,-0.288085938,3888,1.220703125,31.9519043,-31.98242188,3381,769,-2883,47,-10209,-14420,67623,0.634521484,0.013427734,-0.473632813,3536,12.35961914,65.36865234,8.514404297,534,-3547,-1006,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67619,0.611572266,-0.288574219,-0.267089844,3968,3.662109375,36.25488281,-38.17749023,3381,769,-2883,47,-10209,-14420,67624,0.584716797,0.040283203,-0.389892578,3472,6.988525391,68.02368164,9.979248047,534,-3547,-1006,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67620,0.612548828,-0.318847656,-0.242431641,3792,8.972167969,26.76391602,-42.72460938,3362,1022,-2423,47,-10209,-14420,67625,0.599609375,0.024414063,-0.338134766,3440,10.00976563,66.28417969,9.094238281,453,-3637,-569,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67621,0.592773438,-0.359130859,-0.228759766,3968,1.403808594,25.45166016,-49.31640625,3362,1022,-2423,47,-10521,-14760,67626,0.548095703,0.008544922,-0.292236328,3584,14.34326172,59.32617188,12.23754883,453,-3637,-569,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67622,0.625488281,-0.369628906,-0.201904297,3888,-10.92529297,26.85546875,-50.0793457,3346,1357,-2039,47,-11247,-15306,67627,0.548828125,0.001708984,-0.191162109,3520,15.80810547,65.1550293,10.28442383,354,-3730,-153,0,-705,1792,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67623,0.744873047,-0.357421875,-0.211181641,3936,-18.21899414,23.13232422,-44.12841797,3346,1357,-2039,39,-12530,-15960,67628,0.719238281,-0.036865234,-0.159912109,3440,15.8996582,60.2722168,7.32421875,354,-3730,-153,0,-705,1792,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67624,0.878662109,-0.334960938,-0.237792969,3824,-10.62011719,20.7824707,-36.8347168,3293,1737,-1652,39,-12530,-15960,67629,0.901123047,-0.039306641,-0.142089844,3440,17.02880859,45.68481445,4.150390625,235,-3778,238,0,-705,1792,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67625,0.952880859,-0.303710938,-0.228515625,3840,-1.037597656,19.28710938,-26.33666992,3293,1737,-1652,39,-12530,-15960,67630,0.909667969,-0.059082031,-0.231689453,3520,15.99121094,31.15844727,1.403808594,235,-3778,238,0,-705,1792,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67626,0.988525391,-0.400634766,-0.215820313,3872,7.232666016,14.58740234,-12.57324219,3257,2004,-1297,39,-12530,-15960,67631,0.962158203,-0.034423828,-0.189697266,3472,12.45117188,39.30664063,1.708984375,150,-3770,590,0,-705,1792,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67627,1.000976563,-0.421386719,-0.157958984,3888,-11.26098633,12.05444336,-15.86914063,3257,2004,-1297,39,-12530,-15960,67632,1.025634766,-0.033935547,-0.163818359,3408,4.669189453,37.99438477,3.601074219,150,-3770,590,0,-705,1792,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67628,0.92578125,-0.266357422,-0.198730469,3872,-21.39282227,7.476806641,-21.82006836,3225,2143,-1164,39,-13768,-16545,67633,0.945068359,-0.061279297,-0.127441406,3600,0.48828125,36.77368164,7.049560547,84,-3731,863,0,-705,1792,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67629,0.951416016,-0.125,-0.22265625,3760,-2.319335938,-1.037597656,-10.55908203,3225,2143,-1164,7,-14208,-16774,67634,0.942626953,-0.093994141,-0.092529297,3488,-1.983642578,36.19384766,10.28442383,84,-3731,863,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67630,1.007080078,-0.180419922,-0.228759766,3872,35.52246094,-4.760742188,0,3208,2248,-1079,7,-14398,-16947,67635,1.053955078,-0.088134766,-0.081054688,3520,0.061035156,31.12792969,9.918212891,9,-3743,1069,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67631,0.963867188,-0.426269531,-0.176757813,3872,46.26464844,4.791259766,-2.655029297,3208,2248,-1079,7,-14398,-16947,67636,1.118164063,-0.007324219,-0.085449219,3440,9.460449219,18.46313477,8.148193359,9,-3743,1069,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67632,0.946533203,-0.4765625,-0.166259766,3904,13.27514648,-4.302978516,-10.49804688,3203,2350,-997,7,-14398,-16947,67637,1.0078125,-0.05859375,-0.126708984,3488,14.70947266,10.89477539,4.333496094,-78,-3775,1210,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67633,0.945800781,-0.333984375,-0.249267578,3904,-6.072998047,-4.425048828,-13.3972168,3203,2350,-997,7,-14398,-16947,67638,1,-0.101806641,-0.123779297,3440,13.09204102,7.385253906,3.631591797,-78,-3775,1210,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67634,0.926269531,-0.267578125,-0.297363281,3888,-2.624511719,2.685546875,-11.07788086,3201,2429,-1043,7,-14623,-17025,67639,1.003417969,-0.120605469,-0.115966797,3520,3.845214844,5.859375,2.746582031,-109,-3750,1324,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67635,1.006835938,-0.258544922,-0.179199219,3888,8.850097656,10.40649414,-0.457763672,3201,2429,-1043,7,-14623,-17025,67640,1.007568359,-0.044189453,-0.118652344,3440,8.087158203,1.708984375,2.197265625,-109,-3750,1324,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
67636,0.982177734,-0.368896484,-0.1875,3936,-4.058837891,-2.716064453,1.495361328,3187,2510,-976,7,-14623,-17025,67641,0.988037109,-0.126708984,-0.113769531,3440,-3.570556641,5.432128906,2.716064453,-128,-3733,1405,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,buiging,hurken
